1,163.267115137548,128
2,182.506338893451,128.01351494587
3,182.506338893451,128.01351494587
4,163.483239136655,128.022357553235
5,175.265757441152,128.028170001145
6,175.265757441152,128.028170001145
7,175.265757441152,128.028170001145
8,175.265757441152,128.028170001145
9,175.265757441152,128.028170001145
10,179.491040591438,128.028432233509
11,189.102187543021,127.882164647457
12,208.255088424384,127.831348764183
13,208.255088424384,127.831348764183
14,193.043710300828,127.293760083882
15,192.736214724058,127.293759944429
16,192.736214724058,127.293759944429
17,192.736214724058,127.293759944429
18,192.736214724058,127.293759944429
19,192.736214724058,127.293759944429
20,192.734571470995,127.293759256511
21,206.850121679143,127.287685770395
22,221.220320322528,127.313438267029
23,221.220320322528,127.313438267029
24,213.601086544333,126.666508813377
25,213.601086544333,126.666508813377
26,213.601086544333,126.666508813377
27,213.601086544333,126.666508813377
28,213.601086544333,126.666508813377
29,213.601086544333,126.666508813377
30,213.601086544333,126.666508813377
31,216.205437938153,126.665339722257
32,229.240115260477,126.669974582184
33,229.240115260477,126.669974582184
34,229.729767114306,126.157761790588
35,229.729767114306,126.157761790588
36,229.729767114306,126.157761790588
37,229.729767114306,126.157761790588
38,229.729767114306,126.157761790588
39,229.729767114306,126.157761790588
40,229.729767114306,126.157761790588
41,229.729196152837,126.15776181481
42,234.752503276671,126.157540875823
43,234.752503276671,126.157540875823
44,235.167426624069,125.929323791709
45,235.167426624069,125.929323791709
46,235.167426624069,125.929323791709
47,235.167426624069,125.929323791709
48,235.167426624069,125.929323791709
49,235.167426624069,125.929323791709
50,235.167426624069,125.929323791709
51,235.167428129458,125.929323791519
52,237.035845441775,125.929224289546
53,237.035845441775,125.929224289546
54,237.365474430654,125.810277876566
55,237.365474430654,125.810277876566
56,237.365474430654,125.810277876566
57,237.365474430654,125.810277876566
58,237.365474430654,125.810277876566
59,237.365474430654,125.810277876566
60,237.365474430654,125.810277876566
61,237.365474430654,125.810277876566
62,238.453663010657,125.810267185303
63,238.453663010657,125.810267185303
64,238.706719136974,125.757267248801
65,238.706719136974,125.757267248801
66,238.706719136974,125.757267248801
67,238.706719136974,125.757267248801
68,238.706719136974,125.757267248801
69,238.706719136974,125.757267248801
70,238.706719136974,125.757267248801
71,238.706719136974,125.757267248801
72,239.452858914091,125.757271250078
73,239.452858914091,125.757271250078
74,239.622966797652,125.731400957703
75,239.622966797652,125.731400957703
76,239.622966797652,125.731400957703
77,239.622966797652,125.731400957703
78,239.622966797652,125.731400957703
79,239.622966797652,125.731400957703
80,239.622966797652,125.731400957703
81,239.622966797652,125.731400957703
82,240.170280285627,125.731410422396
83,240.170280285627,125.731410422396
84,240.255734649695,125.718493900527
85,240.255734649695,125.718493900527
86,240.255734649695,125.718493900527
87,240.255734649695,125.718493900527
88,240.255734649695,125.718493900527
89,240.255734649695,125.718493900527
90,240.255734649695,125.718493900527
91,240.255734649695,125.718493900527
92,240.666616568734,125.718501351913
93,240.666616568734,125.718501351913
94,240.720295949704,125.710137678075
95,240.720295949704,125.710137678075
96,240.720295949704,125.710137678075
97,240.720295949704,125.710137678075
98,240.720295949704,125.710137678075
99,240.720295949704,125.710137678075
100,240.720295949704,125.710137678075
